datetime,row,e_invoice_number,sales_date,quantity_sold_mt,registration_type,entity_name,seller_gst,buyer_gst,epr_invoice_number,status,message
2026-05-27T07:25:41.826Z,293,25016635,2025-05-28,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25016635Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1293750GST Amount(₹)232875Sales date2025-05-28CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:25:47.970Z,294,25016636,2025-05-28,10.5,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10.5Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATStateHARYANADistrictSonipatGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25016636Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)834000GST Amount(₹)150120Sales date2025-05-28CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:25:54.063Z,296,25016724,2025-05-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25016724Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)798260GST Amount(₹)143686.8Sales date2025-05-30CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:25:59.969Z,300,25016775,2025-05-31,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25016775Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)794975GST Amount(₹)143095.5Sales date2025-05-31CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:05.022Z,321,DN/2025-26-001,2025-05-25,-15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:26:10.184Z,322,25016860,2025-06-03,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25016860Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)778550GST Amount(₹)140139Sales date2025-06-03CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:16.050Z,330,25016937,2025-06-06,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25016937Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)730260GST Amount(₹)131446.8Sales date2025-06-06CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:22.196Z,331,25016938,2025-06-06,9.45,Unregistered,DALMIA TEA MARKETING P LTD,03AAICM5508J1ZI,09AABCD4494R1ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9.45Name of the EntityDALMIA TEA MARKETING P LTDAddressGHAZIABADStateUTTAR PRADESHDistrictGhaziabadGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AABCD4494R1ZVhsnCode39021000invno25016938Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)434700GST Amount(₹)78246Sales date2025-06-06CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:28.132Z,336,25016965,2025-06-07,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateUTTAR PRADESHQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDADistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25016965Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1293750GST Amount(₹)232875Sales date2025-06-07CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:34.265Z,337,25016967,2025-06-07,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25016967Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)760700GST Amount(₹)136926Sales date2025-06-07CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:40.406Z,340,25017011,2025-06-09,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017011Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1293750GST Amount(₹)232875Sales date2025-06-09CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:46.555Z,341,25017027,2025-06-10,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017027Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)730260GST Amount(₹)131446.8Sales date2025-06-10CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:52.436Z,346,25017063,2025-06-11,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017063Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)798260GST Amount(₹)143686.8Sales date2025-06-11CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:26:58.531Z,347,25017064,2025-06-11,13.075,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)13.07Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATStateHARYANADistrictSonipatGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25017064Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1046000GST Amount(₹)188280Sales date2025-06-11CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:04.594Z,349,25017100,2025-06-12,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017100Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)703980GST Amount(₹)126716.4Sales date2025-06-12CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:10.704Z,351,25017105,2025-06-12,10,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATStateHARYANADistrictSonipatGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25017105Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)790000GST Amount(₹)142200Sales date2025-06-12CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:17.077Z,352,25017119,2025-06-12,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017119Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)704556GST Amount(₹)126820.08Sales date2025-06-12CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:23.046Z,357,25017151,2025-06-13,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017151Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)721760GST Amount(₹)129916.8Sales date2025-06-13CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:29.150Z,364,25017272,2025-06-18,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017272Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)708542.5GST Amount(₹)127537.65Sales date2025-06-18CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:35.095Z,366,25017291,2025-06-19,15,Unregistered,SHAKTI POLYMERS,03AAICM5508J1ZI,07AAGPJ3138C1Z5,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)15Name of the EntitySHAKTI POLYMERSAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07AAGPJ3138C1Z5hsnCode39021000invno25017291Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1230000GST Amount(₹)221400Sales date2025-06-19CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:41.327Z,367,25017292,2025-06-19,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017292Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1215000GST Amount(₹)218700Sales date2025-06-19CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:47.243Z,368,25017337,2025-06-21,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateUTTAR PRADESHDistrictGautam Buddha NagarQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017337Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1316250GST Amount(₹)236925Sales date2025-06-21CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:53.406Z,371,25017374,2025-06-22,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017374Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)772700GST Amount(₹)139086Sales date2025-06-22CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:27:59.331Z,376,25017415,2025-06-23,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017415Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)786980GST Amount(₹)141656.4Sales date2025-06-23CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:05.500Z,378,25017465,2025-06-24,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017465Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1316250GST Amount(₹)236925Sales date2025-06-24CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:11.447Z,380,25017480,2025-06-25,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateUTTAR PRADESHDistrictGautam Buddha NagarQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017480Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1316250GST Amount(₹)236925Sales date2025-06-25CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:17.627Z,381,25017481,2025-06-25,15,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATStateHARYANADistrictSonipatGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25017481Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1222500GST Amount(₹)220050Sales date2025-06-25CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:23.533Z,382,25017482,2025-06-25,15,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateHARYANADistrictSonipatQuantity Sold(MT)15Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25017482Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1222500GST Amount(₹)220050Sales date2025-06-25CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:29.558Z,383,25017483,2025-06-25,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017483Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1215000GST Amount(₹)218700Sales date2025-06-25CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:35.798Z,386,25017527,2025-06-26,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017527Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)710910GST Amount(₹)127963.8Sales date2025-06-26CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:41.751Z,389,25017578,2025-06-27,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017578Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)689270GST Amount(₹)124068.6Sales date2025-06-27CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:47.917Z,393,25017607,2025-06-28,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017607Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1316250GST Amount(₹)236925Sales date2025-06-28CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:28:54.166Z,395,25017617,2025-06-28,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017617Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)726120GST Amount(₹)130701.6Sales date2025-06-28CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:00.070Z,398,25017689,2025-06-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017689Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)826400GST Amount(₹)148752Sales date2025-06-30CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:06.219Z,402,25017739,2025-07-01,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017739Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1316250GST Amount(₹)236925Sales date2025-07-01CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:12.389Z,403,25017747,2025-07-02,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017747Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)793740GST Amount(₹)142873.2Sales date2025-07-02CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:18.547Z,407,25017779,2025-07-03,10,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATStateHARYANADistrictSonipatGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25017779Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)825000GST Amount(₹)148500Sales date2025-07-03CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:24.754Z,410,25017795,2025-07-04,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017795Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)712335GST Amount(₹)128220.3Sales date2025-07-04CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:31.693Z,411,25017798,2025-07-04,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25017798Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1331250GST Amount(₹)239625Sales date2025-07-04CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:37.757Z,413,25017828,2025-07-05,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017828Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)752760GST Amount(₹)135496.8Sales date2025-07-05CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
